Name,_01,_02,_03,_04,_05,_06,_07,_08,_09,_10,_11,_12
X0064_Y0052,38.131283,58.492805,63.742,76.31313,88.56392,85.10925,84.82189,18.021358,23.20354,60.399715,38.18943,2.9123929
X0065_Y0052,,60.622566,50.204052,61.357033,89.91383,58.611576,78.390396,18.92115,15.292858,40.68185,34.521336,30.725964
X0066_Y0052,,50.293808,52.256863,74.23547,89.74993,55.05511,66.83558,-4.3888736,10.551087,16.659046,32.146954,45.198044
X0067_Y0052,,64.38544,47.642838,59.01972,74.82883,68.98086,76.746574,10.850283,25.044003,61.497902,34.387787,35.04752
X0068_Y0052,,61.591087,61.374954,57.081367,80.67435,79.26824,69.84234,29.870495,34.649006,51.54073,67.14568,28.16551
X0052_Y0053,73.48413,52.88941,55.90422,39.108673,90.574776,95.376625,50.775055,61.319168,23.831413,41.28709,77.50129,68.48759
X0053_Y0053,80.88414,73.303505,37.388638,47.50476,85.54081,85.31795,30.410938,46.78171,21.116846,45.45494,34.54606,44.65329
X0054_Y0053,61.91289,77.27639,34.191135,45.75228,89.54318,82.28911,52.85311,42.754597,27.601685,61.55945,54.320816,27.63499
X0055_Y0053,64.27351,49.335804,31.06419,69.52793,88.94861,80.60057,63.819912,43.886745,45.936375,43.6033,52.478962,62.943516
X0056_Y0053,47.277546,50.44938,16.293587,43.67541,89.21759,79.26857,74.551094,50.210167,57.37314,31.705338,54.982746,80.044685
X0057_Y0053,54.68778,49.073387,4.883459,47.269123,82.110886,75.88914,85.10663,33.2176,62.779552,35.612476,80.73872,40.505318
X0058_Y0053,45.109337,57.300045,24.23049,32.532146,82.92654,66.10796,75.851166,2.1248496,64.57266,5.462592,63.823677,13.394293
X0059_Y0053,56.385086,54.802013,18.55576,37.23771,90.63609,84.43111,88.24449,29.413223,85.574844,13.888183,56.84013,56.489006
X0060_Y0053,66.642815,34.87626,16.842741,90.01794,89.87316,78.171906,95.596794,51.391582,91.14648,71.24029,34.505863,8.664077
X0061_Y0053,36.794888,49.597378,26.491018,88.03511,79.006935,68.658295,90.802895,31.076225,82.79622,57.088768,29.663675,20.663351
X0062_Y0053,33.343212,26.330172,30.509058,81.60683,79.61387,56.052567,87.22246,30.737099,50.60139,41.638718,20.037666,19.521786
X0063_Y0053,36.445724,10.618237,9.847387,92.04364,92.94213,61.478046,83.696365,35.458107,34.72559,80.35953,37.743454,54.942413
X0064_Y0053,14.497222,20.888945,66.98848,79.178635,83.456825,65.62869,67.61048,26.586601,26.557652,81.63006,48.22119,57.865643
X0065_Y0053,,37.396687,67.24393,82.740875,79.15007,63.896713,78.385315,25.15076,49.45268,80.32752,58.06812,63.76501
X0066_Y0053,,43.515274,43.974102,64.08124,84.216324,59.242424,78.46674,2.6698341,22.058506,43.326626,53.39094,30.911818
X0067_Y0053,,52.97512,40.106705,69.14256,72.20379,71.239044,85.88571,10.498251,31.336443,70.0449,77.872475,43.118477
X0068_Y0053,,41.750423,11.077233,45.223625,74.206764,70.27198,79.72882,29.747805,39.019283,59.480564,68.27298,69.43165
X0053_Y0054,66.95937,75.57872,58.563267,39.292442,86.32185,74.35813,35.55346,47.259834,33.234726,40.37006,56.163128,11.306645
X0054_Y0054,40.148354,52.738873,39.567192,47.15614,90.52833,84.85282,62.26563,56.94401,36.782017,62.30961,70.316185,44.28617
X0055_Y0054,60.802494,33.887062,52.79465,67.51393,84.826584,90.172745,62.368454,68.48401,60.930813,57.887695,69.51808,50.84741
X0056_Y0054,42.1653,47.529694,68.77171,46.63182,71.70263,81.70805,66.91029,43.072975,58.7745,31.296467,56.846603,51.861343
X0057_Y0054,15.373448,22.233784,0.04848499,46.477867,64.12398,78.28269,84.65787,44.35779,51.993515,40.43997,72.867676,65.75935
X0058_Y0054,44.862335,58.79904,10.857911,41.79907,52.934746,69.0493,65.77095,-1.7181076,68.86931,-0.76095337,63.976772,27.58897
X0059_Y0054,39.8477,20.95374,-2.5035114,67.09413,59.477573,51.43615,86.39978,15.678435,79.96295,21.63537,57.57618,38.307045
X0060_Y0054,13.819188,34.986088,-0.3757201,83.798294,83.12607,66.80086,92.8116,23.875153,83.436775,47.95748,17.966331,54.140305
X0061_Y0054,31.662956,35.49489,11.008956,88.54375,67.943146,68.16865,92.36655,-1.0758911,68.978775,41.859264,30.404123,71.25252
X0062_Y0054,40.509964,39.26356,32.265125,88.84689,80.15655,58.50465,83.720924,10.832677,20.858759,47.478214,34.71432,53.42207
X0063_Y0054,38.51346,34.157368,44.642834,90.10227,83.13788,46.563805,77.20722,22.283808,-6.790877,50.468456,23.009048,35.253803
X0064_Y0054,,23.77301,59.111675,83.615,82.71909,50.979675,72.8747,16.176775,40.435913,59.104816,20.264975,59.773827
X0065_Y0054,-7.441744,16.563738,28.258,83.192024,88.64604,65.2381,77.15363,10.231822,59.03707,81.29995,40.57699,76.8799
X0066_Y0054,,68.92685,43.355633,73.40328,95.31008,68.03791,82.64338,7.4076805,32.56316,61.863995,46.28447,61.582283
X0067_Y0054,-15.0,25.680061,36.585735,59.1214,88.28258,61.268177,78.04321,10.153635,27.911522,66.01783,39.25842,38.33253
X0068_Y0054,,16.383026,18.13162,66.714096,86.36645,66.05994,81.229935,24.726828,37.916454,56.17141,72.37989,72.2809
X0053_Y0055,83.00792,82.27442,48.272503,25.083868,77.2478,72.29504,39.71153,37.758854,22.186253,59.856247,80.72889,
X0054_Y0055,78.36607,81.302574,59.971973,40.466724,89.42572,78.9627,69.66228,66.14777,59.3114,79.03928,77.73981,
X0055_Y0055,93.18619,57.677696,50.88768,54.891407,79.32507,83.88645,73.86323,79.760185,70.14516,86.63577,67.51184,79.99615
X0056_Y0055,88.305405,21.710794,44.858128,49.902584,76.258736,77.82723,79.41287,60.050762,71.34606,50.462948,69.11873,86.64784
X0057_Y0055,94.13697,37.138386,31.06112,65.77414,59.22216,70.34868,87.1455,56.545403,45.675125,34.936153,67.6792,85.248535
X0058_Y0055,58.980568,53.70685,42.083366,46.664154,56.57232,59.159317,72.797195,12.143643,53.843796,20.425308,62.669056,79.487366
X0059_Y0055,66.79371,33.614613,-0.44428435,67.88871,57.7689,44.55751,92.661064,18.751825,68.40588,25.351362,45.362988,69.53318
X0060_Y0055,50.9365,35.04209,16.192022,83.5466,83.80962,61.444424,89.800674,20.82005,82.41373,35.26355,22.417206,78.696976
X0061_Y0055,10.517388,17.685783,12.558222,95.75703,69.260994,52.995655,85.1541,4.415487,84.81096,36.296993,44.511246,89.260864
X0062_Y0055,11.482121,14.932468,54.160816,97.03064,82.35898,51.159187,81.894646,-6.060583,43.478996,33.319725,32.715004,89.54129
X0063_Y0055,-2.733108,12.421342,3.0359144,87.53769,89.008705,62.84437,85.0517,-1.5733132,15.538615,47.230377,34.545937,80.30151
X0064_Y0055,,16.213081,32.177193,79.37136,87.960884,56.703106,68.739716,8.259659,27.11747,53.90246,15.33325,59.023075
X0065_Y0055,10.156431,6.990654,20.196722,77.7714,91.38861,66.53875,74.10752,-0.041229215,36.565792,69.83562,41.15362,73.47722
X0066_Y0055,62.533005,34.90542,13.73134,91.74033,95.12535,48.160877,76.651,0.31690675,24.993683,60.572212,80.63392,44.785534
X0067_Y0055,,15.094315,19.193354,73.82585,86.72498,63.632565,80.69391,17.394106,18.364502,54.251575,74.409645,11.69678
X0068_Y0055,-15.0,32.913666,29.470589,78.352005,90.84095,68.0505,83.035706,22.758596,9.935441,61.002285,77.11141,49.590538
X0069_Y0055,2.8236332,61.24727,43.009792,45.669544,81.05587,72.40578,72.24586,29.302862,10.558483,53.34465,49.429142,69.2747
X0070_Y0055,30.524878,59.313854,43.443092,42.726986,88.47978,52.079464,66.99704,31.470188,18.04071,47.74346,59.529583,81.41836
X0054_Y0056,75.310875,70.11471,61.766537,34.450607,92.593475,60.149033,60.431534,58.63501,44.475792,89.12263,90.38537,
X0055_Y0056,93.7051,36.566742,61.485634,53.940712,75.104355,53.898933,68.316315,59.47777,76.959404,68.27628,78.958916,74.612625
X0056_Y0056,39.87178,35.862736,70.948906,53.78867,68.60049,58.83208,53.266335,47.278698,56.299698,57.942577,60.622463,94.73207
X0057_Y0056,28.527735,57.38946,64.15272,36.6316,71.40069,78.12124,70.73794,30.815105,67.3467,37.522404,76.00321,69.1608
X0058_Y0056,41.696583,56.251144,34.75871,62.366154,60.10578,74.06662,75.34633,0.2558071,73.669136,23.77357,42.500477,65.60856
X0059_Y0056,51.55089,26.258738,27.19439,86.56782,67.64976,53.378292,82.99088,12.660196,50.706615,28.766356,28.694744,65.756
X0060_Y0056,33.733173,42.526836,35.216652,92.4042,75.38153,54.70542,79.15136,3.8516855,74.166504,34.43827,37.666977,65.78542
X0061_Y0056,17.556961,25.95128,15.810706,93.41317,65.30176,53.243587,83.409515,1.7030084,81.728065,30.597927,33.86421,68.99874
X0062_Y0056,17.991049,9.210276,14.75745,96.74591,94.621315,64.82866,86.56038,2.5011876,31.950352,18.143282,21.809637,85.654915
X0063_Y0056,,38.63504,15.83799,81.517815,73.545204,62.41527,72.058784,22.625145,23.106422,29.29927,26.929056,65.06365
X0064_Y0056,9.7282,22.643467,3.7817144,89.84096,76.146225,58.935925,68.6378,23.17727,38.60789,45.420826,48.44039,48.651398
X0065_Y0056,17.035595,7.2010155,16.989767,92.29987,86.12757,73.234955,63.515114,12.240079,25.109802,64.648125,67.67046,47.419945
X0066_Y0056,50.86746,10.900403,-7.724557,89.42552,87.71598,80.69414,73.6002,14.466116,5.4462895,55.72407,78.188324,25.822193
X0067_Y0056,,50.49359,0.6204042,62.654034,82.70752,62.62782,63.938572,22.042158,14.282203,53.70466,71.218544,45.879147
X0068_Y0056,,69.96989,7.9601774,43.103462,81.940094,59.002865,45.12852,36.49463,3.1824582,61.25167,60.921547,75.90565
X0069_Y0056,,50.9215,35.048973,61.500134,77.44045,79.78348,63.13467,48.609188,12.844468,59.64748,69.32789,46.114113
X0070_Y0056,31.083334,6.5317173,7.877094,81.564644,97.23137,85.04379,65.4508,39.142063,15.659189,60.324047,69.85384,52.04083
X0071_Y0056,44.134808,12.147511,6.727569,50.70006,92.41915,80.600716,64.81541,15.608894,38.933414,60.29191,36.090054,80.21841
X0056_Y0057,51.248512,52.62637,69.46319,41.415604,68.86911,61.927357,60.054775,46.02394,50.090225,24.264866,64.43304,80.9395
X0057_Y0057,39.845028,40.6457,64.979454,44.34218,78.14117,78.55401,77.76942,42.973026,58.11013,30.863312,59.365208,20.877396
X0058_Y0057,13.222567,49.63064,26.462519,64.23325,69.168205,74.79236,69.53122,19.7941,82.060905,26.22126,40.75361,39.709454
X0059_Y0057,40.723156,30.620975,27.29193,97.79299,79.29348,41.954327,78.13413,24.45593,70.23778,21.718147,30.913183,42.75059
X0060_Y0057,34.801807,37.179684,51.150646,95.3673,68.67983,18.93521,82.78675,28.453856,85.72676,24.88519,41.232773,70.23489
X0061_Y0057,67.46549,37.809444,48.717064,97.717445,69.36484,52.14418,86.95324,15.709313,80.825645,24.355238,48.681023,64.9992
X0062_Y0057,59.482876,25.508703,46.89332,97.30685,78.00079,56.30096,88.93986,26.026909,43.78529,40.300396,32.167103,29.808672
X0063_Y0057,65.01599,53.97,65.579216,86.588104,63.69342,46.006916,72.3205,18.543447,44.51859,47.92303,34.10712,9.77784
X0064_Y0057,38.719143,32.656536,46.205086,85.310425,64.03757,63.694717,70.71518,30.392939,45.91528,40.845253,39.863647,13.321969
X0065_Y0057,70.41368,37.904476,16.668095,79.28867,90.317474,67.72254,39.140358,5.427803,13.941222,37.75671,61.31578,-3.6688395
X0066_Y0057,86.567375,30.101204,-3.4756517,72.51531,97.72746,76.22903,59.85336,24.90643,-8.265463,31.84848,84.24118,33.734863
X0067_Y0057,38.711655,36.323456,12.95713,66.12003,89.58437,73.667755,66.72482,33.58846,12.905008,39.11731,74.24077,56.49402
X0068_Y0057,38.61215,45.41063,15.31185,52.86155,78.0338,55.49552,52.95127,40.06999,9.465933,54.30328,67.739944,59.66359
X0069_Y0057,33.104446,51.18981,37.983025,29.355457,84.14477,85.22421,49.81861,63.92225,22.349567,44.81663,28.126602,
X0070_Y0057,48.54942,36.79838,46.29703,71.96995,71.38187,75.626854,52.861748,56.335827,9.808486,62.85904,59.915295,-1.9040816
X0071_Y0057,22.512356,25.334785,35.79807,77.53606,92.6227,72.58301,56.503483,33.134094,49.76439,53.480392,53.679,40.21041
X0056_Y0058,85.05526,59.946957,71.95603,36.2548,64.921715,43.47681,76.93066,46.08506,71.85837,7.6513004,85.31363,31.836405
X0057_Y0058,91.43553,46.601776,62.307842,42.68361,77.65536,62.004974,74.92344,36.133736,55.261227,27.518173,80.09094,27.115812
X0058_Y0058,71.71946,49.39048,35.959385,95.94347,85.71293,38.987663,81.040504,35.59746,59.497005,9.0591755,31.637901,24.07968
X0059_Y0058,42.77107,45.38264,42.044106,96.32474,83.7205,40.949852,73.95408,16.98705,61.550377,15.586322,42.853523,15.854614
X0060_Y0058,12.692305,27.428808,44.452335,97.356384,81.78975,55.46258,81.81219,21.829012,89.667755,26.128368,60.33964,43.447723
X0061_Y0058,42.828053,24.650534,50.02308,97.561935,96.36316,41.650364,85.41321,19.030844,90.30151,-1.0022379,60.342842,46.561615
X0062_Y0058,53.00852,64.416145,78.48701,89.3618,90.37837,36.941128,76.973885,22.258045,71.121994,27.883945,34.098278,13.286473
X0063_Y0058,,88.07785,76.9332,75.22325,78.69973,48.30077,80.372406,9.954597,64.250496,25.48606,25.221874,15.858545
X0064_Y0058,77.791115,29.3926,79.90358,71.36837,93.2624,37.463703,80.272064,11.674613,51.35153,12.378995,41.293427,22.944445
X0065_Y0058,81.55907,25.870474,46.58952,72.57622,87.9054,64.654366,74.92811,38.56919,8.952973,21.296757,63.23136,40.852192
X0066_Y0058,67.830315,24.063396,31.545908,70.98619,95.668884,65.85105,52.376392,44.397663,3.935195,37.248024,64.075195,46.497574
X0067_Y0058,78.74229,24.289206,24.68127,59.285133,95.07515,43.639687,49.870422,28.12786,6.019431,32.070316,63.29162,27.011839
X0068_Y0058,28.661764,58.068966,56.164886,60.296574,89.33383,50.855404,59.76602,56.827126,17.532042,51.47839,46.673737,53.531578
X0069_Y0058,48.788982,62.022156,46.460766,54.16688,68.41154,45.8848,36.62897,72.6092,34.198963,57.423203,55.520332,51.955555
X0070_Y0058,69.55915,49.873013,49.01458,66.30693,57.55504,28.36972,56.334324,63.5753,42.778088,72.47829,60.699657,26.950897
X0071_Y0058,69.02285,72.72768,66.06084,70.219025,68.878525,56.591137,41.03205,21.943748,51.743134,79.65642,53.739697,-4.1055384
X0056_Y0059,65.17513,57.951454,53.639,32.710506,70.7922,64.95235,67.733154,12.673195,70.52382,30.72707,53.68005,67.72509
X0057_Y0059,67.28723,50.629826,58.704304,58.916306,78.79519,78.078445,66.88828,17.712753,76.13733,60.40333,42.200356,38.035442
X0058_Y0059,49.61882,44.065605,74.20894,96.21847,88.48711,27.624039,82.383446,24.236237,62.098953,24.485714,53.702736,58.2487
X0059_Y0059,24.891075,39.000645,31.298868,97.7744,92.38358,19.517319,83.579124,-4.273278,67.38928,30.784801,59.67761,58.659855
X0060_Y0059,24.997429,24.627855,32.74264,97.60229,91.211784,56.068874,81.65549,-4.8247,88.06209,28.125006,43.47997,22.828033
X0061_Y0059,16.088379,43.056145,73.33334,97.52,95.55083,36.095474,82.15872,1.2598534,88.37308,22.251478,60.486927,-1.3065872
X0062_Y0059,,64.27689,73.432465,87.11364,78.55759,57.513844,67.28571,1.0789186,82.04192,46.313187,34.841755,1.9179912
X0063_Y0059,,25.940718,70.39479,81.330864,84.745575,43.651375,80.0984,9.551654,68.53581,57.43037,64.477776,34.886646
X0064_Y0059,38.47403,25.885523,77.46258,84.397736,82.76103,51.954723,83.055214,14.554519,32.062916,28.492624,55.122772,22.108126
X0065_Y0059,51.865032,50.1363,63.707977,68.14489,92.3297,50.044018,87.05392,21.280542,13.542224,61.773994,73.93265,23.235826
X0066_Y0059,48.27989,25.095478,62.53935,66.907845,89.93581,46.529808,64.7759,49.04129,13.677183,55.758785,64.502815,43.94414
X0067_Y0059,39.488045,3.1505175,56.05133,50.370663,92.378815,31.521313,48.121185,57.261597,36.666737,44.09528,47.33389,38.81262
X0068_Y0059,15.393807,20.599228,40.3734,55.66729,84.641235,32.096058,45.393898,62.706863,37.750507,52.897713,56.846203,13.770492
X0069_Y0059,22.087605,1.1776844,37.125546,47.74698,72.052505,19.296953,33.971523,76.522865,58.03776,70.853966,38.372364,41.74388
X0070_Y0059,56.10126,0.9719585,53.160683,43.56072,72.078674,29.199703,54.06148,60.932064,45.951683,77.339134,63.582607,34.731453
X0055_Y0060,42.71994,57.91991,63.98272,41.80421,73.7843,66.96059,65.54619,-0.97184277,31.057978,7.7742267,25.102547,58.806026
X0056_Y0060,21.504616,72.250336,57.988453,29.268011,68.091606,74.21434,64.6182,1.4128675,60.651764,31.372417,35.562225,78.69939
X0057_Y0060,69.60348,46.84452,37.687485,39.647617,89.04303,67.13404,77.01703,13.742233,81.37974,37.885624,50.215927,41.636044
X0058_Y0060,51.465622,23.090225,29.758972,94.61165,90.11654,-8.526521,86.95444,9.216052,59.87674,41.62222,35.596264,17.823391
X0059_Y0060,46.32733,42.73775,61.46575,94.72822,81.80783,3.7198286,88.03166,17.62224,62.445286,49.75356,42.748974,21.741987
X0060_Y0060,20.186962,41.249718,71.84763,91.21879,70.13571,63.147133,67.67223,9.476928,70.185715,46.38985,53.281395,9.225157
X0061_Y0060,43.893112,57.54296,83.02567,92.2612,68.88882,69.20666,76.25944,39.082348,38.24473,53.840668,43.614647,18.503914
X0062_Y0060,88.51087,,83.55433,91.45526,93.36472,59.020905,70.19079,28.903948,76.25278,43.80994,29.994118,11.958995
X0063_Y0060,-7.644936,69.92308,73.88108,91.22985,78.06494,42.560448,77.35192,7.9513273,55.208263,54.04029,78.5094,48.809166
X0064_Y0060,27.586714,8.731091,67.49938,79.668236,80.948135,39.970432,81.72735,24.287235,56.075012,22.42607,64.33904,47.012653
X0065_Y0060,33.21362,-0.8335631,69.6553,83.9565,84.44451,46.86443,86.89881,48.157764,16.51956,51.911156,64.41655,29.641665
X0066_Y0060,44.9325,5.375775,73.44094,73.826965,93.933495,34.41337,82.15007,75.24364,25.968054,56.68872,50.849365,24.776989
X0067_Y0060,29.754108,12.414682,51.134415,53.71747,83.19896,38.694935,70.88826,59.29485,48.389687,30.909,52.8375,38.587273
X0068_Y0060,36.730408,1.8388199,49.985714,54.88204,90.65756,59.368015,57.14018,59.82751,37.990925,59.642895,57.07243,
X0069_Y0060,33.674557,-5.002023,41.430626,43.23394,89.11348,18.381784,23.28885,74.27635,39.2634,79.44961,57.685688,47.117985
X0055_Y0061,38.9107,40.34961,54.511448,31.04752,70.12883,55.00619,75.632614,2.1992419,63.855167,20.157986,34.873566,61.030453
X0056_Y0061,56.559143,23.437546,55.849213,35.67661,70.488754,59.803375,76.562256,-3.1006265,81.48086,30.574617,69.70354,57.028313
X0057_Y0061,33.093372,53.52281,59.59665,77.978096,46.598858,38.861404,63.25759,8.701029,80.15213,64.69498,93.40639,55.55936
X0058_Y0061,28.363144,59.538723,89.80657,78.04713,52.778393,30.913628,44.1904,11.874196,64.52522,68.9254,85.00225,41.15174
X0059_Y0061,34.28351,44.54478,78.81393,85.58667,53.581245,38.99722,84.67786,27.191586,40.965412,70.665115,86.62357,46.207787
X0060_Y0061,25.983189,28.210938,64.05084,89.40467,75.04005,64.91226,33.76387,22.313602,71.72618,66.722046,88.77713,56.76932
X0061_Y0061,79.782486,23.763813,75.6101,85.8981,75.954254,47.11385,69.30529,35.1952,-0.74449605,76.73581,69.30386,39.320545
X0062_Y0061,18.633028,,74.6054,82.42184,85.67891,78.589935,79.42928,48.579006,52.068485,58.184616,44.612,4.846195
X0063_Y0061,25.225416,75.0,72.86543,87.75335,94.829155,76.17338,72.1965,37.47584,52.668804,81.3551,62.25941,4.2689004
X0064_Y0061,49.947853,-8.853913,39.010628,57.31078,96.180885,75.088135,89.6446,53.95495,60.009953,43.530384,73.32747,35.407593
X0065_Y0061,49.100773,-1.056441,50.544147,58.061554,89.87296,77.2911,86.935104,48.86413,55.19845,60.547173,71.63099,29.29024
X0066_Y0061,14.188413,7.638808,37.63211,79.68687,76.14214,69.827995,80.9716,83.466156,40.77651,70.75495,73.947624,35.597145
X0067_Y0061,13.021769,3.6502519,52.491764,64.550224,97.12544,55.730526,76.49701,80.31488,68.102425,66.75294,67.327896,46.04265
X0068_Y0061,19.789902,-3.9265246,48.896755,40.81266,88.81719,44.09321,71.137146,82.24082,74.875694,68.96623,68.08392,24.384615
X0069_Y0061,24.754488,-6.6352897,61.996414,38.33244,83.87247,53.507614,53.691875,74.644615,64.18242,80.80194,42.928684,63.207645
X0070_Y0061,41.670696,-0.71585125,30.89843,55.88889,92.63266,64.192795,64.0065,70.62596,74.0,55.33564,66.42641,35.62285
X0056_Y0062,69.609085,5.3633914,45.12477,76.55086,61.18989,68.620285,76.41664,-3.3463745,79.24817,58.204067,95.592896,66.49453
X0057_Y0062,84.55785,31.777742,72.18501,77.01284,36.3092,51.944252,79.078064,11.442964,67.85336,75.4948,98.05345,67.347725
X0058_Y0062,35.062706,12.957434,84.27845,82.75666,58.283405,59.043827,88.19169,8.681169,75.112625,65.59234,99.04646,37.81588
X0060_Y0062,48.219616,23.230083,86.21348,94.29559,86.848015,48.079224,81.28147,18.626738,40.370274,85.18166,85.93113,57.268356
X0061_Y0062,41.0266,48.87137,69.64295,83.55286,88.81006,61.06123,74.55768,37.547104,33.819588,90.925476,65.63366,40.822433
X0062_Y0062,45.23649,,35.949455,87.00381,86.66759,80.08205,68.91091,41.684155,66.09769,87.354034,54.292194,2.5515833
X0063_Y0062,42.237785,2.1651375,41.50844,73.59581,92.0858,68.84565,59.425,43.44634,62.65991,69.31513,73.0814,23.529411
X0064_Y0062,31.75,13.0078745,38.05655,68.831535,92.99489,77.38467,62.554,49.262825,75.36605,76.26426,58.182472,36.566708
X0065_Y0062,24.437014,4.359259,38.42777,67.85572,82.62544,54.82979,59.119682,50.680187,60.9754,77.770615,88.18625,34.549107
X0066_Y0062,21.936136,4.23503,56.110992,69.06232,86.680374,48.426422,71.95183,78.90918,51.854782,75.120995,49.036526,26.777628
X0069_Y0062,5.4975,-6.018797,49.353638,11.889472,95.96758,65.95126,44.136578,67.39353,71.520874,61.758358,41.10011,46.145668
X0062_Y0063,,-15.0,27.972286,81.46277,46.65044,85.15146,71.01249,53.86021,66.5352,89.431244,49.75645,15.965287
X0063_Y0063,0.5555556,-6.082353,27.205406,48.491863,67.57902,33.915108,57.021305,23.723833,75.59176,65.54625,45.733932,18.412699
